smirks,k_kJ_mol_per_rad2,angle_deg,cluster
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],508.4745241088867,107.3012063513898,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X3;r6:3],434.15128906250004,122.8982165286807,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],346.0125416870117,111.88383298255064,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],372.2863328247071,107.61135158122174,5
[#6X3;r5:1]~[#6X3;r6:2]~;@[#6X3;r6:3],463.4782331542969,123.11835352563023,5
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],449.1786649169922,115.84174319146544,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],372.7350198364258,128.60585044822352,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],486.97227801513674,103.58379393334032,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],573.064417602539,107.9187579051965,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],625.6603927001953,138.68092588912594,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r7:3],426.7267575683594,106.27917782512411,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],269.4404768676758,113.56058978227541,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],394.2517582397461,114.03649687307438,5
[#7X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],809.3263477783204,138.16060207815437,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],306.6474387207031,118.5006675334597,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],515.2967947998047,105.54411286664734,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],338.552385925293,126.01936709256643,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r6:3],297.3830542602539,116.6831541953193,5
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],752.9182568359375,128.1667375864834,5
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],424.40109301757815,116.45585916011963,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],509.9745100708008,118.80365472504147,5
[#7X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],739.7161458740235,135.9152866715394,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],384.0535774536133,126.94927002730698,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],552.0872144775391,110.76263693972554,5
[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],479.50762133789067,116.81989458250297,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],467.619203125,122.9140489071768,5
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],394.3789330444336,114.08266895186368,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r5:3],408.92930761718753,103.7991293073033,5
[#6X4;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],697.0039897460938,106.96505176119845,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],408.52754504394534,107.61781294017656,5
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],395.3452253417969,121.33760026560284,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],602.4217508544922,122.85480384631612,5
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X3;r6:3],450.1618436279297,115.93151919791609,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r5:3],429.8607354736328,106.21839597170016,5
[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X2;r5:3],420.4445009765625,121.90533924979263,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],223.81477597045898,112.4910777808998,5
[#6X4;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],645.7344121093751,141.3936448010232,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],613.6058555908203,137.52771674966098,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],353.0240104370117,117.75138212113096,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],222.26834439086915,105.67035525307668,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],385.39880853271484,122.32415278931948,5
[#6X4;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],560.1921184082031,142.36496600289072,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r6:3],412.31217657470705,122.42312223039296,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],498.4211706542969,122.48216238557856,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],542.3998397216797,125.0130616617701,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],373.7726564331055,126.21458755942372,5
[#6X4;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],685.9423354492188,109.43269665548651,5
[#6X3;r6:1]~[#7X3;r6:2]~;@[#6X4;r6:3],407.2274508056641,112.54446936964179,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],390.7152197265625,127.09471207549323,5
[#7X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],729.2659776611329,123.50348057217056,5
[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],491.8310322875977,108.15961769608784,5
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],678.3326599121094,107.98385643817589,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],403.08737463378907,110.84976966296739,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],353.17110418701174,113.93730886594746,5
[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],455.7280077514649,109.88423363132688,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],282.0028513183594,110.2224441084584,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r5:3],413.18114056396485,121.44895966983073,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],525.3078524169922,110.08573104203143,5
[#6X3;r6:1]~[#6X3;r6:2]~;@[#7X2;r6:3],553.3066114501953,123.08166174940891,5
[#16X2;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],384.7093704223633,104.86358696869311,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],259.21118869018557,107.72434340066125,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],463.51953942871097,120.35571959127849,5
[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],748.041307373047,123.6009337112483,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],485.99136572265627,104.88298470593595,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],680.2091905517578,107.59241829684245,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X3;r7:3],475.23104931640626,106.06989399876575,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],288.5110474853516,103.77508704142487,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#7X3;r4:3],446.5494598999024,112.84316720242478,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],376.6971661987305,104.53069037873587,5
[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X3;r5:3],365.2970813598633,116.79474582597898,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],416.9269237670899,113.87098772910664,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],372.97324914550785,109.32077717574667,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],415.9633767089844,109.3865040861297,5
[#6X3;r6:1]~[#6X4;r6:2]~;@[#6X4;r6:3],521.8615237426758,107.0501354276893,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],449.03556134033204,106.74841182110399,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r6:3],395.43042352294924,105.50804946782966,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],687.7605137939454,105.41213995150434,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],90.74134591674805,108.14562263847847,-1
[#16X2;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],379.9949327392578,102.40918581120572,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],320.18025524902345,113.72689122818689,5
[#6X3;r6:1]~[#7X3;r5:2]~;@[#7X2;r5:3],539.3693509521485,110.02231273558786,5
[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],568.2638879394532,142.04107843244873,5
[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X2;r5:3],427.1894899902344,120.60805409997543,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],338.7461168212891,114.03539721261802,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],676.2688784179687,107.634663016859,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],487.67646380615236,121.24731882515361,5
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],323.3853540039063,109.68109014503236,5
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],574.1611726074219,137.82312243126404,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],388.8763563232422,119.17555852534866,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],465.1340274047852,125.53823490705238,5
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],335.8419090576172,118.51241545883212,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],493.2785394897461,121.87428920982576,5
[#6X3;r5:1]~[#6X3;r6:2]~;@[#7X2;r6:3],570.3310531005859,122.61372548937135,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r6:3],410.55081829833983,106.52765327694,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r5:3],517.2070344238282,104.11334532988057,5
[#6X4;r5:1]~;@[#6X4;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],676.2831153564454,110.52342322442418,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],688.3449305419922,110.16436017975661,5
[#6X3;r5:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],565.1525103759766,124.60874178366203,5
[#6X3;r6:1]~[#7X3;r5:2]~;@[#6X4;r5:3],466.7895024414063,115.86817602355339,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],539.3948880615235,121.473999143328,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X3;r5:3],274.33846252441407,97.07209648432526,5
[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X3;r6:3],515.9793698120118,115.11024359173541,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r7:3],412.2671035766602,105.79843496039275,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],445.0959833984375,122.30659920315254,5
[#6X3;r6:1]~[#6X3;r5:2]~;@[#8X2;r5:3],368.3937431640625,107.04160452141595,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r5:3],456.47659619140626,107.88559050658692,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],547.8415423583984,114.95573105233139,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],299.54748388671874,112.3543920352295,5
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],423.11692755126955,116.0868786807772,5
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],661.103666015625,127.6694724941498,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],316.4980594482422,113.92168822331564,5
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],353.5378489990234,125.570118230098,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],379.9018180541992,119.49641349179919,5
[#6X3;r6:1]~[#6X4;r5:2]~;@[#6X4;r5:3],523.5722227783203,110.05903866275501,5
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],505.8864976806641,120.6354158377905,5
[#6X4;r6:1]~;@[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],606.4644667968751,102.16731515231722,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X3;r7:3],289.0381653442383,129.1669231677834,5
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],554.5129844970703,136.4634093524329,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],453.14658905029296,113.98830305829078,5
[#6X3;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],705.2379837646484,108.78499664668337,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],62.355001396179205,180.00000500895632,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],359.47385430908207,108.86182261446767,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#6X4;r8:3],393.5706516113281,109.76015641486443,5
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],789.1887409667969,121.26566471326427,5
[#6X3;r5:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],382.28494110107425,120.39314902793015,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],458.5612542724609,116.19863423597694,5
[#6X3;r6:1]~[#6X4;r3:2]~;@[#6X4;r3:3],411.39386212158206,119.68028218425593,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#7X3;r3:3],412.6044168701172,115.74887993950995,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r3:3],384.64664489746093,106.79196110725198,5
[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],679.2244796142578,141.69144104883577,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#8X2;r3:3],487.803957824707,116.54279380787555,5
[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],521.3939073486329,118.19567226626195,5
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],638.3393121337891,140.7154616579543,5
[#6X3;r5:1]~[#6X4;r6:2]~;@[#6X4;r6:3],561.4312427978516,107.41951205800359,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X4;r6:3],468.9910247192383,100.35900207898884,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],358.0845397949219,111.60107681129045,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],336.4028955078125,116.54899561964191,5
[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X3;r5:3],431.56150695800784,118.9752973788839,5
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r3:3],431.72401873779296,122.44168668455706,5
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],307.87002783203127,119.06776447986752,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r5:3],431.8256564331055,107.59844252369041,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r6:3],336.9951329956055,104.99730841226362,5
[#6X4;r3:1]~;@[#6X4;r3:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],548.582629272461,118.75533796685279,5
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],521.4618999023438,129.78765075955417,5
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],648.0586082763672,141.320356871229,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],129.16686680603027,161.6363037649467,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],339.28728009033205,121.26696244920657,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],318.49662554931643,131.04161884965512,5
[#6X3;r6:1]~;@[#7X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],757.8379171142578,121.52976080771198,5
[#6X3;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],732.8161466064454,109.86203551652433,5
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],530.7640473632813,107.08398584521588,5
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;r5:3],675.0349252929688,105.7687714488274,5
[#6X4;r5:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],530.8339552001953,140.84300861051514,5
[#6X3;r6:1]~[#6X4;r5:2]~;@[#7X3;r5:3],671.9133328857422,109.79443713430872,5
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],573.7745407714845,121.62015153118793,5
[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X3;r6:3],493.26889923095706,108.78488053346747,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],598.0523514404297,106.61899339671058,5
[#6X4;r6:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],610.3810932617188,130.28234770075983,5
[#6X3;r5:1]~[#6X4;r3:2]~;@[#6X4;r3:3],438.0630634765625,119.85064076253438,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#8X2;r7:3],497.1967939453125,105.19771299270097,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r5:3],353.57481396484377,115.5079108655919,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],265.5554046936035,115.52780037645498,5
[#6X3;r5:1]~[#6X3;r5:2]~;@[#8X2;r5:3],441.94684283447265,108.85305948176254,5
[#6X3;r5:1]~[#7X3;r6:2]~;@[#6X4;r6:3],419.7404747924805,111.12235568255343,5
[#16X4;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],397.9401467895508,104.4735353557612,5
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],397.87707012939455,111.58915130099962,5
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],270.8113408203125,99.49489435652302,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],285.31699353027346,124.45223482902036,5
[#16X4;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],391.97419921875,102.0994435625348,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r3:3],394.22864715576173,103.66994310934169,5
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],389.43178845214845,116.64359373964659,5
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X3;r5:3],464.8259541015625,116.39658677850225,5
[#6X3;r5:1]~;@[#16X4;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],503.07288281250004,143.78576829365844,5
[#7X3;r7:1]~;@[#6X3;r7:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],912.1667132568359,133.98877717462395,5
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;r6:3],391.6243408203125,126.75995084389257,5
[#7X3;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],712.8395512695313,138.56027742762683,5
[#6X4;r4:1]~;@[#6X4;r4:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],548.801673828125,112.17981240004397,5
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],514.6120491333008,109.79710773827419,5
[#7X2;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],594.3983103027344,120.78503796174881,5
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;r6:3],440.53202313232424,114.78138364357764,5
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],485.14362945556644,106.64872521016765,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#8X2;r4:3],495.28326641845706,111.99449570748318,5
[#6X4;r4:1]~;@[#6X4;r4:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],601.3917753906251,113.66501654449574,5
[#7X3;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],460.6193856811524,107.68833464335695,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X2;r6:3],434.38064422607425,107.84924023982411,5
[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X3;r6:3],535.6150766601563,109.27881249348611,5
[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],279.7288355712891,125.41023716200634,5
[#6X3;r6:1]~[#6X4;r6:2]~;@[#7X3;r6:3],646.625721069336,107.57178429535985,5
[#7X3;r6:1]~;@[#16X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],706.3960278320312,125.76211484766706,5
[#16X2;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],601.6034780273437,108.03413346065635,5
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;r5:3],411.3756988525391,117.10385286705707,5
[#6X4;r5:1]~;@[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],709.6045102539063,106.92672073957634,5
[#6X3;r5:1]~[#6X4;r5:2]~;@[#6X4;r5:3],548.6620496826172,110.09503375968099,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#6X4;r7:3],281.44042840576174,108.27551917611378,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#16X2;r5:3],280.8617575073242,110.34844743826679,5
