smirks,k_kJ_mol_per_A2,length_A,cluster
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],3114.0114609375,1.0814536809921265,4
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],669.8219713134766,1.4191991090774536,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3031.8682841796876,1.3380917310714722,15
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4884.637154296875,1.44020414352417,5
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],4142.6145605468755,1.0073463916778564,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],277.5428909301758,0.7293131947517395,0
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],3050.7711079101564,1.0922703742980957,4
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1916.412071044922,1.5109370946884155,15
[#6X3;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3364.9835322265626,1.3387562036514282,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2332.777146484375,1.441384196281433,15
[#6X3;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6620.72033203125,1.2072316408157349,11
[#6X3;r5:1]~[#6X3;r6:2],2442.5323227539066,1.4567646980285645,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],164.05053427124025,1.040906548500061,0
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1927.7431418457031,1.5112619400024414,15
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],4179.4932109375,1.0118675231933594,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],3054.3491123046874,1.0893644094467163,4
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],2351.076272949219,1.4337071180343628,15
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1462.2808029785158,1.8030086755752563,24
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:2],10868.208650390625,1.1490877866744995,-1
[#6X3;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3296.345400390625,1.385130763053894,15
[#6X3;r6:1]~[#6X3;r6:2],2624.5626259765627,1.4677913188934326,15
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5174.267301757813,1.2120243310928345,-1
[#6X3;r6:1]~[#7X3;r5:2],3203.7646962890626,1.40062415599823,15
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1642.3052939453125,1.882207989692688,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2414.0173310546875,1.2321144342422485,-1
[#6X4;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1856.2282546386718,1.4110242128372192,15
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1230.0002358398438,1.7270193099975586,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2049.9597890625,1.7630376815795898,19
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2899.848323730469,1.4257965087890625,15
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1546.6136591796876,1.772341012954712,20
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2836.0075932617187,1.7055314779281616,-1
[#6X3;r6:1]~[#7X3;r6:2],3011.6755810546874,1.3927558660507202,15
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3914.097780273438,1.622219443321228,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2774.0885302734378,1.4687855243682861,15
[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],134.98113192749025,0.9075044989585876,0
[#6X4;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2600.512287109375,1.411982536315918,15
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1381.01623046875,1.7929171323776245,23
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2445.5656206054687,1.1545292139053345,-1
[#6X3;r6:1]~[#6X4;r6:2],2143.7624438476564,1.4964394569396973,15
[#6X3;r5:1]~[#6X3;r5:2],1045.3921529541017,1.3970128297805786,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2728.4917661132813,1.3579860925674438,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],2889.394963378906,1.34239661693573,15
[#6X4;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2623.3439951171877,1.4525104761123657,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1895.2576403808594,1.500269889831543,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1859.8792951660157,1.4972180128097534,15
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1964.0514208984375,1.7487643957138062,19
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],2052.485664550781,1.4998178482055664,15
[#6X3;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3395.19546484375,1.3436654806137085,15
[#6X3;r6:1]~[#6X4;r5:2],2119.813742675781,1.4920090436935425,15
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5875.806426757813,1.4960776567459106,-1
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],376.58639898681645,0.7884325385093689,0
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],4084.929294921875,1.0126389265060425,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2329.5620244140628,1.4889034032821655,15
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2153.4992329101565,1.329545259475708,15
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1930.9615837402343,1.707716703414917,18
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2362.0327143554687,1.661274790763855,18
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],3914.3820083007813,1.0237677097320557,1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2408.4599453125,1.3404778242111206,15
[#16X4;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4863.265147460937,1.4373319149017334,5
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2518.139787109375,1.3616554737091064,15
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],847.9172613525391,1.3833110332489014,-1
[#6X4;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2699.4642446289063,1.4477218389511108,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2187.1086225585937,1.4574776887893677,15
[#16X4;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4820.90572265625,1.4387952089309692,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1672.786770751953,1.7817778587341309,20
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2589.7325625000003,1.352237582206726,15
[#6X3;r7:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6803.579314453125,1.2191427946090698,11
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2],3361.9811342773437,1.0849297046661377,3
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2791.245126464844,1.651045560836792,18
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2571.1083486328125,1.412045955657959,15
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],647.1911126708985,1.9392887353897095,7
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1999.607887451172,1.3814464807510376,15
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2],3024.2704833984376,1.0924326181411743,4
