smirks,k_kJ_mol_per_rad2,angle_deg,cluster
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],570.5802314453125,112.2603471605476,2
[#6X4;r6:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:3],241.88670196533204,180.00000500895632,3
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],678.8677261962891,107.60847607158117,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],235.80811978149416,99.7812022261516,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],465.7528554077149,105.61595279633752,2
[#6X3;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],272.20183642578127,136.42334346276164,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],376.80742266845704,102.02971416129814,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],380.3994086303711,109.23314584869541,2
[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],469.51443969726563,110.37168374182318,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],578.5822846679688,127.36749617056519,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],230.4299407043457,117.22252057369688,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],564.1798018798828,109.7407791681891,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~[#6X3;r5:3],220.13846966552734,121.99137231257812,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],454.77291986083986,131.62141994791918,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],520.6710475463867,138.68137668161117,2
[#6X3;r5:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],639.0871663818359,121.27974856333283,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],576.3569809570313,107.16562026617588,2
[#6X3;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],218.82230300903322,134.81917791353575,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],715.6591673583985,108.20240883123796,2
[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],1116.5115341796875,105.91189123269584,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],257.5688173828125,100.52431314747065,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],421.24285485839846,107.67539143487977,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],673.5118282470703,108.92440080764332,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],231.6024132385254,108.43092647029907,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],392.5693734741211,141.20666154230494,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],321.49372454833986,130.43319925876875,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],607.0937650146485,104.85239228864346,2
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],618.160462890625,101.87709358429422,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],435.8651483154297,99.50677205548966,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],402.47090881347657,119.194614753133,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],721.2183406982422,106.83858397852649,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],517.7617962036134,107.28969748263832,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],359.0881162719727,126.33988054955844,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],162.90975967407226,180.00000500895632,3
[#6X3;r5:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],710.1035053710938,96.70879189218311,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],491.3088941650391,107.26273189579511,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],586.2393953857422,104.26899168068682,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],281.2000284423828,120.44324163530302,2
[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],585.9152656250001,107.5201139142887,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],392.30915032958984,105.28299473467774,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],485.6956459960938,119.52566036182517,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:3],447.8726333007813,141.95169857696993,2
[#6X4;r3:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],725.9111037597656,107.65121256521793,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],620.0472083740235,106.13452124869241,2
[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],520.8207907714844,106.60267607478342,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],428.48418951416016,110.10624893029814,2
[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],505.4880230102539,106.23939880339795,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],591.6655203857422,124.37621482355812,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],393.9374921875,113.43925830185931,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],227.9953603820801,124.67675680741701,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],770.6056418457032,106.07931282963119,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],364.9912106323242,106.24283438855046,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],689.7732210693359,103.32380278258378,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],762.8041187744141,135.64776182212833,2
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],837.8223143310547,128.89928903534562,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],215.99485021972657,180.00000500895632,3
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],487.3657091064453,130.01715877604494,2
[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],410.37764477539065,116.11955430576654,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],557.3623513183594,104.36003810232309,2
[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],560.677004272461,119.64865840839877,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],482.53242810058595,117.4826278376693,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r4:3],449.28036645507814,105.52154592162961,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],534.9938864746094,116.99958319918765,2
[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],545.8825906982422,116.94114410064903,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:3],311.42326123046877,97.40016413053931,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],341.71940246582034,109.19947301608725,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],324.14217816162113,133.57746318280576,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],1203.8342751464845,109.52358598277186,2
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],764.251689819336,130.23653079180738,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],345.14092822265627,111.1064891531115,2
[#6X3;r6:1]~[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],517.891556640625,107.35683824217955,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#7X3;r6:3],468.63558007812503,102.39392033841074,2
[#6X3;r5:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],246.64219055175784,137.4030794576866,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#7X3;r6:3],445.1578151245117,101.3266691296504,2
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],293.17817767333986,103.03502921466482,2
[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],451.4695670776367,136.53717539546906,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],496.2554641723633,129.68257512936268,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],338.42016754150393,100.18373259469713,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],520.6581193847657,92.9372912060963,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],375.5386752319336,105.47799663548162,2
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],436.92429992675784,95.09969494637649,2
[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],535.8191181640625,109.67921867319977,2
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],442.6405264892578,107.5448050481383,2
[#6X3;r6:1]~[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],751.585283569336,97.29112016044006,2
[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],360.0948529663086,127.58510599752181,2
[#6X4;r3:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],694.8459763183594,109.0279942867849,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],1160.2396203613282,112.64845216956606,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],482.97607153320314,121.55215016781128,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],451.9949292602539,102.0576018236793,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],173.25155477905275,145.82164277956414,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],449.83624548339844,99.57555889062087,2
[#6X4;r5:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:3],226.7155202636719,180.00000500895632,3
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],603.3045048828126,99.63074681911456,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],220.62950039672853,137.9736188194361,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],34.534463455200196,151.99326510980427,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],756.0571506347657,98.36723695474308,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],518.3029275512696,121.63241855093727,2
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],211.36152478027344,134.5316269494782,2
[#7X3;r4:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],823.9089310302735,133.9202703772487,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],481.5310861206055,106.13718502246871,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],288.0891105957031,131.12352647818193,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],339.22666137695313,101.35804018850826,2
[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],548.1530950927735,109.34725781915881,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],474.6634551391602,111.22151636892367,2
[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],650.4784409179688,112.84166456080737,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],546.0695223388672,93.78171432337415,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],971.9522784423829,111.67489749583996,2
[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],464.5310643310547,127.59443603592804,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],414.3076143798828,122.81259327724543,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],644.496947631836,102.3538407883611,2
[#7X3;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],339.3189141845703,124.80258255230699,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],534.1544816894532,109.82041917391145,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r7:3],593.7663945312501,107.62572912942461,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r3:3],449.9150913085938,113.91842339289238,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],381.98874255371095,110.4571362385292,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],579.2329702148438,107.81087506725615,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],244.55572891235352,138.00371263291916,2
[#6X3;r6:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],720.8614595947266,118.39408926165082,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],612.0021889648438,111.60572133992606,2
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],593.7432196044922,129.48995013438997,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],60.2497220993042,160.0878998801048,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],565.1424870605468,105.385570515633,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r7:3],448.57608489990236,114.46675780965018,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],930.293400390625,111.3228217346933,2
[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],887.7069506835937,107.42282469975105,2
[#6X3;r5:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],527.8341109619141,127.03186067475077,2
[#6X4;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],427.3708034667969,122.60271522442928,2
[#7X3;r7:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],751.6322080078126,134.33614693543245,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],455.75724774169925,114.24439417103123,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],236.0825319824219,136.90188017639105,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],545.8627994384766,107.44313085215349,2
[#6X3;r6:1]~[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],487.2517497558594,108.36737839026128,2
[#7X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],764.2980396728516,107.78734506556545,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],518.1322438964844,95.28590639371855,2
[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],733.9644227294922,106.96395893093124,2
[#6X4;r3:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],641.7885456542969,105.44127753850363,2
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],728.9152893066406,112.10590292303526,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],422.7570777587891,115.09542208123649,2
[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],946.5569000244141,103.86568950076509,2
[#6X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],537.5880737304688,108.85557982156628,2
