smirks,k_kJ_mol_per_A2,length_A,cluster
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#7X2])):1]:;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X2])):2],3512.6360341796876,1.3786036968231201,868
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X3])(~[#8X2])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):2],2836.677176269531,1.3900543451309204,784
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#1X1])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r4&$([#6X4;r4](~[#6X4])(~[#6X4])(~[#6X4])(~[#6X4])):2],2023.2445251464844,1.5582863092422485,1274
[#6X3;r6&$([#6X3;r6](~[#7X2])(~[#7X3])(~[#8X2])):1]=;@[#7X2;r6&$([#7X2;r6](~[#6X3])(~[#6X3])):2],4512.058900390625,1.2815184593200684,-1
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r6&$([#7X3;r6](~[#6X3])(~[#6X3])(~[#6X4])):2],2162.6476469726563,1.4773000478744507,-1
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X3])(~[#8X2])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X3])(~[#7X2])):2],2609.313651855469,1.3429977893829346,901
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#8X1])):2],1914.5186220703126,1.5242185592651367,1689
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):2],1952.464340576172,1.53560471534729,1569
[#6X3;r5&$([#6X3;r5](~[#17X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#6X3])):2],2469.601403320313,1.4084552526474,1090
[#6X4;r5&$([#6X4;r5](~[#16X4])(~[#1X1])(~[#1X1])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):2],2089.6111311035156,1.5280998945236206,-1
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#6X4])(~[#6X4])(~[#6X4])(~[#7X3])):2],1882.5344140625,1.5222607851028442,-1
[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X3])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):2],1375.278680419922,1.3753961324691772,407
[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X4])(~[#8X2])(~[#8X2])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X4])(~[#6X4])):2],1870.4637885742188,1.404082179069519,1005
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r4&$([#6X4;r4](~[#6X4])(~[#6X4])(~[#6X4])(~[#6X4])):2],1877.4089885253907,1.5341298580169678,1583
[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X4])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X4])(~[#6X4])(~[#6X4])(~[#6X4])):2],1788.8659567871096,1.5657790899276733,1186
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X2])):1]=;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X3])):2],3948.1653056640625,1.3447147607803345,-1
[#6X4;r7&$([#6X4;r7](~[#1X1])(~[#1X1])(~[#6X4])(~[#7X2])):1]-;@[#7X2;r7&$([#7X2;r7](~[#6X3])(~[#6X4])):2],2161.9481855468753,1.4380511045455933,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#8X2])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X4])(~[#7X2])):2],2457.610708984375,1.3442713022232056,910
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):1]=;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X3])(~[#7X3])):2],4350.4595615234375,1.369540810585022,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r7&$([#6X3;r7](~[#6X3])(~[#6X3])(~[#7X2])):2],2606.4488989257816,1.4978747367858887,-1
[#16X2;r6&$([#16X2;r6](~[#6X4])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#16X2])(~[#1X1])(~[#1X1])(~[#6X3])):2],1564.1762954101564,1.835184097290039,356
[#6X4;r6&$([#6X4;r6](~[#16X4])(~[#1X1])(~[#1X1])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):2],2150.175322753906,1.520999789237976,-1
[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],2321.7601821289063,1.4119831323623657,1070
[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r5&$([#6X3;r5](~[#35X1])(~[#6X3])(~[#8X2])):2],4071.7608291015626,1.3381868600845337,551
[#6X3;r6&$([#6X3;r6](~[#35X1])(~[#6X3])(~[#7X2])):1]:;@[#7X2;r6&$([#7X2;r6](~[#6X3])(~[#6X3])):2],3077.65274609375,1.281072735786438,1001
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):1]:;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X2])):2],3618.3627314453124,1.366986632347107,-1
[#6X3;r6&$([#6X3;r6](~[#7X2])(~[#7X3])(~[#8X1])):1]-;@[#7X3;r6&$([#7X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],3623.4282724609375,1.4220762252807617,436
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X4])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X2])):2],1949.8035014648437,1.4500631093978882,-1
[#6X3;r5&$([#6X3;r5](~[#6X4])(~[#7X3])(~[#8X1])):1]-;@[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X3])(~[#6X3])(~[#6X4])):2],1869.454306640625,1.529139757156372,-1
[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):2],1788.9174140625,1.4113960266113281,-1
[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#7X2])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#7X3])):2],2989.4680000000003,1.3778208494186401,1056
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X3])(~[#8X2])(~[#8X2])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X4])(~[#6X4])):2],1894.6365778808595,1.4042636156082153,1004
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X2])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#8X2])):2],3105.1531484375,1.4154573678970337,533
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X3])(~[#7X3])):1]-;@[#7X3;r6&$([#7X3;r6](~[#6X3])(~[#6X3])(~[#6X4])):2],2652.957848632813,1.3902956247329712,828
[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#7X3])):1]=;@[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#7X3])):2],3961.2208974609375,1.3301833868026733,696
[#6X4;r7&$([#6X4;r7](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r7&$([#7X3;r7](~[#6X3])(~[#6X4])(~[#6X4])):2],2433.8088461914062,1.4360142946243286,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X4])(~[#7X3])):1]:;@[#7X3;r6&$([#7X3;r6](~[#6X3])(~[#6X3])(~[#8X1])):2],3157.4825161132812,1.362492561340332,-1
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X4])(~[#7X2])):2],2454.0973134765627,1.4505764245986938,1277
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):1]-;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X3])):2],2549.3269819335937,1.4094629287719727,1085
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X4])(~[#8X2])):2],3279.5611352539063,1.3113436698913574,1128
[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#7X2])):2],2501.5347924804687,1.3763190507888794,-1
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#7X3])(~[#8X1])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):2],2873.6217124023437,1.380853295326233,986
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X4])(~[#6X4])(~[#6X4])(~[#6X4])):2],1701.6268498535158,1.5373152494430542,-1
[#6X3;r5&$([#6X3;r5](~[#17X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X3])):2],2370.620078125,1.4404414892196655,1270
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X4])(~[#7X3])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):2],2171.1795952148436,1.5071913003921509,1617
[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#7X2])):1]:;@[#7X2;r6&$([#7X2;r6](~[#6X3])(~[#7X2])):2],2540.8244013671874,1.2795376777648926,419
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#6X3])):2],3242.6217065429687,1.3910198211669922,880
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X3])):2],3428.2412504882814,1.3613839149475098,845
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X2])(~[#7X2])):2],2204.321655761719,1.4594507217407227,-1
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):2],1992.3121906738281,1.4939519166946411,-1
[#6X3;r6&$([#6X3;r6](~[#16X2])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],3391.959657714844,1.3115379810333252,1117
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X2])(~[#7X3])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X3])):2],2588.3318520507814,1.4609655141830444,1269
[#6X3;r5&$([#6X3;r5](~[#6X2])(~[#6X3])(~[#7X2])):1]-;@[#7X2;r5&$([#7X2;r5](~[#6X3])(~[#6X3])):2],2735.8857807617187,1.403657078742981,714
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#6X3])(~[#6X4])(~[#6X4])(~[#8X2])):2],2003.7846093750002,1.4995008707046509,1817
[#6X3;r5&$([#6X3;r5](~[#7X3])(~[#7X3])(~[#8X1])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X4])(~[#7X2])):2],2657.5282250976566,1.3747620582580566,1033
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X3])(~[#6X4])):2],1979.7254602050782,1.4779564142227173,-1
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X3])):1]:;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X2])(~[#8X2])):2],3771.0399150390626,1.3937493562698364,536
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#9X1])):2],3764.7973686523437,1.3295185565948486,-1
[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X4])(~[#6X4])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#1X1])(~[#6X3])(~[#6X4])):2],2030.6020217285156,1.46809720993042,-1
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X4])(~[#6X4])(~[#6X4])(~[#6X4])):2],1551.5972260742187,1.539070725440979,1414
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X4])(~[#7X3])(~[#7X3])):1]-;@[#7X3;r6&$([#7X3;r6](~[#1X1])(~[#6X4])(~[#6X4])):2],2573.0246533203126,1.449828028678894,1165
[#6X4;r6&$([#6X4;r6](~[#6X3])(~[#6X4])(~[#6X4])(~[#7X2])):1]-;@[#7X2;r6&$([#7X2;r6](~[#6X3])(~[#6X4])):2],1996.1594838867188,1.4069312810897827,591
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#6X4])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#6X4])(~[#6X4])(~[#6X4])):2],1569.361477783203,1.5425288677215576,1415
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#8X2])):1]-;@[#8X2;r6&$([#8X2;r6](~[#6X3])(~[#6X4])):2],2748.4840029296874,1.3583753108978271,987
[#16X2;r5&$([#16X2;r5](~[#6X3])(~[#7X2])):1]-;@[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#7X2])(~[#7X3])):2],1451.4371079101563,1.7817227840423584,328
[#6X3;r7&$([#6X3;r7](~[#6X3])(~[#6X3])(~[#7X2])):1]=;@[#7X2;r7&$([#7X2;r7](~[#6X3])(~[#6X4])):2],4226.769295410157,1.2643119096755981,622
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r7&$([#7X3;r7](~[#1X1])(~[#6X3])(~[#6X4])):2],3816.073330566406,1.3978551626205444,536
[#16X2;r5&$([#16X2;r5](~[#6X4])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#16X2])(~[#1X1])(~[#1X1])(~[#7X3])):2],1542.9448703613282,1.840179443359375,358
[#6X3;r7&$([#6X3;r7](~[#6X3])(~[#7X3])(~[#8X1])):1]-;@[#7X3;r7&$([#7X3;r7](~[#1X1])(~[#6X3])(~[#6X3])):2],2876.557969238281,1.4038118124008179,637
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r7&$([#6X4;r7](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):2],2210.9646240234374,1.4669321775436401,1531
[#6X3;r7&$([#6X3;r7](~[#6X4])(~[#7X3])(~[#8X1])):1]-;@[#6X4;r7&$([#6X4;r7](~[#1X1])(~[#6X3])(~[#6X4])(~[#7X3])):2],1906.1120610351563,1.5338188409805298,-1
[#6X4;r6&$([#6X4;r6](~[#16X4])(~[#1X1])(~[#1X1])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X4])(~[#7X3])):2],2424.191826171875,1.5235142707824707,702
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X4])(~[#6X4])(~[#6X4])):2],1931.5620888671876,1.498966932296753,-1
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X4])(~[#7X3])(~[#8X2])):1]-;@[#8X2;r6&$([#8X2;r6](~[#6X4])(~[#6X4])):2],2093.332270996094,1.4142780303955078,1155
[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X3])(~[#8X1])):2],2085.391889892578,1.4486072063446045,1332
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X3])):2],2231.9022446289064,1.4181814193725586,1308
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#1X1])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#6X4])(~[#6X4])(~[#7X3])):2],2048.9878466796877,1.5534510612487793,1271
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#1X1])(~[#6X3])(~[#6X4])):2],2492.3618627929686,1.4597328901290894,1329
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#6X3])):2],3193.9129902343752,1.4046905040740967,-1
[#6X3;r5&$([#6X3;r5](~[#7X2])(~[#7X3])(~[#8X2])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):2],2389.905703125,1.3886637687683105,804
[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X4])(~[#7X3])):2],1904.4203552246095,1.4535490274429321,1463
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#6X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X3])):2],2812.8952324218753,1.4161198139190674,-1
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X3])(~[#6X4])):2],2169.205576660156,1.4962033033370972,-1
[#6X4;r5&$([#6X4;r5](~[#8X2])(~[#8X2])(~[#9X1])(~[#9X1])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X3])(~[#6X4])):2],1649.4789233398437,1.3410625457763672,-1
[#6X3;r6&$([#6X3;r6](~[#16X2])(~[#6X3])(~[#6X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X2])):2],2592.204810058594,1.3742667436599731,1043
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#8X2])(~[#8X2])):1]-;@[#8X2;r6&$([#8X2;r6](~[#6X4])(~[#6X4])):2],1890.9380383300781,1.392208218574524,967
[#6X4;r5&$([#6X4;r5](~[#6X4])(~[#6X4])(~[#8X2])(~[#8X2])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X3])(~[#6X4])):2],2057.4562075195313,1.4657847881317139,-1
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X4])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X4])(~[#6X4])(~[#6X4])(~[#8X2])):2],1850.733690185547,1.5256205797195435,-1
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],2605.3837460937502,1.4558652639389038,-1
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X4])(~[#7X3])):2],1818.8618454589844,1.523036241531372,1895
[#6X3;r5&$([#6X3;r5](~[#6X4])(~[#7X3])(~[#8X1])):1]-;@[#6X4;r5&$([#6X4;r5](~[#16X2])(~[#1X1])(~[#6X3])(~[#6X4])):2],1977.4470393066406,1.520595908164978,1745
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#7X3])):1]=;@[#6X3;r5&$([#6X3;r5](~[#6X2])(~[#6X3])(~[#6X3])):2],3905.1832861328126,1.3595447540283203,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#6X3])(~[#6X4])(~[#6X4])):2],2172.3698798828127,1.4989856481552124,1806
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#7X2])):1]=;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#7X2])(~[#7X3])):2],3479.405870605469,1.3604018688201904,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):2],2164.2582724609374,1.4909306764602661,-1
[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],3590.378400878906,1.3142874240875244,-1
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r5&$([#7X3;r5](~[#6X3])(~[#6X3])(~[#6X4])):2],1931.6768781738283,1.468379020690918,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#9X1])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#7X3])):2],3875.594714355469,1.401389479637146,-1
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X3])(~[#7X3])):2],2192.7086552734377,1.4889121055603027,1552
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X4])):2],2650.9912358398437,1.3478282690048218,954
[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#1X1])(~[#6X4])(~[#7X3])):1]-;@[#6X4;r6&$([#6X4;r6](~[#1X1])(~[#6X3])(~[#6X4])(~[#8X2])):2],1814.4951274414063,1.5129902362823486,-1
[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#6X3])):1]:;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#7X3])):2],3957.5381909179687,1.4254707098007202,411
[#6X3;r5&$([#6X3;r5](~[#6X4])(~[#8X1])(~[#8X2])):1]-;@[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):2],2107.9102575683596,1.4993892908096313,-1
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):2],3809.2630942382816,1.326947808265686,810
[#6X3;r6&$([#6X3;r6](~[#17X1])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X3])):2],3674.655458496094,1.3430606126785278,686
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):1]=;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X3])(~[#8X2])):2],3693.755939453125,1.3392596244812012,686
[#6X3;r5&$([#6X3;r5](~[#6X4])(~[#7X3])(~[#8X1])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X3])(~[#6X4])(~[#6X4])):2],1763.0778176269532,1.5592362880706787,-1
[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X3])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X4])(~[#6X4])(~[#7X3])):2],1914.164805419922,1.4885754585266113,-1
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#8X2])):1]=;@[#7X2;r6&$([#7X2;r6](~[#6X3])(~[#7X3])):2],3943.629915039063,1.264220952987671,644
[#6X4;r5&$([#6X4;r5](~[#1X1])(~[#1X1])(~[#6X3])(~[#6X4])):1]-;@[#6X4;r5&$([#6X4;r5](~[#6X3])(~[#6X4])(~[#6X4])(~[#6X4])):2],1828.800377685547,1.5286097526550293,1685
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X3])(~[#8X2])):1]-;@[#8X2;r6&$([#8X2;r6](~[#6X3])(~[#6X3])):2],2617.4533500976563,1.3696964979171753,1044
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#7X2])(~[#8X2])):2],2514.9241542968753,1.4016363620758057,877
[#6X3;r6&$([#6X3;r6](~[#1X1])(~[#6X3])(~[#7X2])):1]-;@[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X3])):2],1745.802729248047,1.3953773975372314,931
[#16X2;r5&$([#16X2;r5](~[#6X3])(~[#7X2])):1]-;@[#6X3;r5&$([#6X3;r5](~[#16X2])(~[#6X3])(~[#7X3])):2],1535.5329797363281,1.7455743551254272,-1
[#6X3;r5&$([#6X3;r5](~[#1X1])(~[#6X3])(~[#6X3])):1]-;@[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X4])(~[#8X1])):2],2703.875524902344,1.4805101156234741,726
[#6X3;r6&$([#6X3;r6](~[#6X3])(~[#6X3])(~[#7X3])):1]-;@[#7X3;r7&$([#7X3;r7](~[#6X3])(~[#6X3])(~[#6X3])):2],3385.7367749023438,1.440077781677246,-1
[#6X4;r3&$([#6X4;r3](~[#1X1])(~[#6X4])(~[#6X4])(~[#8X2])):1]-;@[#6X4;r3&$([#6X4;r3](~[#6X4])(~[#6X4])(~[#6X4])(~[#8X2])):2],1771.2938718261719,1.4177236557006836,1109
[#6X4;r4&$([#6X4;r4](~[#1X1])(~[#1X1])(~[#6X4])(~[#6X4])):1]-;@[#6X4;r4&$([#6X4;r4](~[#6X4])(~[#6X4])(~[#6X4])(~[#7X3])):2],1837.3886352539064,1.5456469058990479,1214
[#6X3;r5&$([#6X3;r5](~[#6X3])(~[#6X4])(~[#8X2])):1]-;@[#8X2;r5&$([#8X2;r5](~[#6X3])(~[#6X4])):2],2817.8307895507814,1.3536708354949951,993
