simple_id,param_id,smirks,equilibrium_value
a1094,specificity=4 index=771 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a1095,specificity=4 index=772 count=10,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1096,specificity=4 index=773 count=10,[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a1097,specificity=4 index=774 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1098,specificity=4 index=775 count=10,[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1099,specificity=4 index=776 count=10,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a1100,specificity=4 index=777 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#6X3;r5:3],N/A
a1101,specificity=4 index=778 count=10,[#7X3;r5:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1102,specificity=4 index=779 count=10,[#6X4;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1103,specificity=4 index=780 count=10,[#6X3;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],N/A
a1104,specificity=4 index=781 count=10,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a1105,specificity=4 index=782 count=10,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1106,specificity=4 index=783 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r8:3],N/A
a1107,specificity=4 index=784 count=10,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1108,specificity=4 index=785 count=10,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a1109,specificity=4 index=786 count=10,[#7X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1110,specificity=4 index=787 count=10,[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a1111,specificity=4 index=788 count=10,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1112,specificity=4 index=789 count=10,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1113,specificity=4 index=790 count=10,[#6X3;r6:1]~[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1114,specificity=4 index=791 count=10,[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1115,specificity=4 index=792 count=10,[#6X4;r4:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1116,specificity=4 index=793 count=169678,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1117,specificity=4 index=794 count=63833,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1118,specificity=4 index=795 count=29984,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1119,specificity=4 index=796 count=16748,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1120,specificity=4 index=797 count=15077,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1121,specificity=4 index=798 count=12260,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1122,specificity=4 index=799 count=10795,[#6X3;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1123,specificity=4 index=800 count=8390,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1124,specificity=4 index=801 count=8304,[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1125,specificity=4 index=802 count=8172,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1126,specificity=4 index=803 count=8042,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1127,specificity=4 index=804 count=7653,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a1128,specificity=4 index=805 count=7341,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1129,specificity=4 index=806 count=5983,[#6X3;r6:1]~;@[#6X3;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1130,specificity=4 index=807 count=5966,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1131,specificity=4 index=808 count=5655,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1132,specificity=4 index=809 count=5554,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X3;r6:3],N/A
a1133,specificity=4 index=810 count=5429,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a1134,specificity=4 index=811 count=5067,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a1135,specificity=4 index=812 count=4945,[#6X3;r5:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1136,specificity=4 index=813 count=4273,[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1137,specificity=4 index=814 count=4241,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1138,specificity=4 index=815 count=3919,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1139,specificity=4 index=816 count=3621,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1140,specificity=4 index=817 count=3611,[#6X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1141,specificity=4 index=818 count=3470,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a1142,specificity=4 index=819 count=3359,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1143,specificity=4 index=820 count=3305,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a1144,specificity=4 index=821 count=3226,[#7X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1145,specificity=4 index=822 count=3118,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1146,specificity=4 index=823 count=3075,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1147,specificity=4 index=824 count=2991,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1148,specificity=4 index=825 count=2901,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r6:3],N/A
a1149,specificity=4 index=826 count=2876,[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1150,specificity=4 index=827 count=2684,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1151,specificity=4 index=828 count=2507,[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],N/A
a1152,specificity=4 index=829 count=2387,[#7X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1153,specificity=4 index=830 count=2338,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],N/A
a1154,specificity=4 index=831 count=2285,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1155,specificity=4 index=832 count=2281,[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1156,specificity=4 index=833 count=2225,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1157,specificity=4 index=834 count=2213,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1158,specificity=4 index=835 count=2080,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r5:3],N/A
a1159,specificity=4 index=836 count=2014,[#6X4;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1160,specificity=4 index=837 count=1766,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1161,specificity=4 index=838 count=1753,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1162,specificity=4 index=839 count=1714,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1163,specificity=4 index=840 count=1706,[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X3;r6:3],N/A
a1164,specificity=4 index=841 count=1676,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r5:3],N/A
a1165,specificity=4 index=842 count=1576,[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1166,specificity=4 index=843 count=1575,[#16X2;r5:1]~;@[#6X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1167,specificity=4 index=844 count=1483,[#6X4;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1168,specificity=4 index=845 count=1430,[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1169,specificity=4 index=846 count=1374,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1170,specificity=4 index=847 count=1322,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1171,specificity=4 index=848 count=1313,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1172,specificity=4 index=849 count=1277,[#6X4;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1173,specificity=4 index=850 count=1265,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r6:3],N/A
a1174,specificity=4 index=851 count=1198,[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],N/A
a1175,specificity=4 index=852 count=1196,[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1176,specificity=4 index=853 count=1173,[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],N/A
a1177,specificity=4 index=854 count=1171,[#6X4;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1178,specificity=4 index=855 count=1166,[#6X3;r6:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1179,specificity=4 index=856 count=1163,[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1180,specificity=4 index=857 count=1131,[#7X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1181,specificity=4 index=858 count=1080,[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1182,specificity=4 index=859 count=1078,[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1183,specificity=4 index=860 count=1045,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1184,specificity=4 index=861 count=1026,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1185,specificity=4 index=862 count=987,[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1186,specificity=4 index=863 count=979,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1187,specificity=4 index=864 count=966,[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r5:3],N/A
a1188,specificity=4 index=865 count=963,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1189,specificity=4 index=866 count=958,[#6X3;r6:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1190,specificity=4 index=867 count=940,[#16X2;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1191,specificity=4 index=868 count=934,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1192,specificity=4 index=869 count=924,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1193,specificity=4 index=870 count=871,[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1194,specificity=4 index=871 count=846,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1195,specificity=4 index=872 count=828,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1196,specificity=4 index=873 count=813,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X3;r7:3],N/A
a1197,specificity=4 index=874 count=784,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1198,specificity=4 index=875 count=752,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#7X3;r4:3],N/A
a1199,specificity=4 index=876 count=745,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1200,specificity=4 index=877 count=744,[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1201,specificity=4 index=878 count=724,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1202,specificity=4 index=879 count=722,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1203,specificity=4 index=880 count=713,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1204,specificity=4 index=881 count=683,[#6X3;r6:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1205,specificity=4 index=882 count=669,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1206,specificity=4 index=883 count=660,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a1207,specificity=4 index=884 count=658,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1208,specificity=4 index=885 count=647,[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1209,specificity=4 index=886 count=642,[#16X2;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1210,specificity=4 index=887 count=638,[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1211,specificity=4 index=888 count=620,[#6X3;r6:1]~[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1212,specificity=4 index=889 count=612,[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1213,specificity=4 index=890 count=610,[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1214,specificity=4 index=891 count=605,[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1215,specificity=4 index=892 count=603,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1216,specificity=4 index=893 count=590,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1217,specificity=4 index=894 count=570,[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1218,specificity=4 index=895 count=558,[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1219,specificity=4 index=896 count=546,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1220,specificity=4 index=897 count=543,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1221,specificity=4 index=898 count=534,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1222,specificity=4 index=899 count=527,[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1223,specificity=4 index=900 count=521,[#6X3;r5:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1224,specificity=4 index=901 count=511,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r6:3],N/A
a1225,specificity=4 index=902 count=509,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r5:3],N/A
a1226,specificity=4 index=903 count=508,[#6X4;r5:1]~;@[#6X4;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1227,specificity=4 index=904 count=505,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1228,specificity=4 index=905 count=502,[#6X3;r5:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1229,specificity=4 index=906 count=490,[#6X3;r6:1]~[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1230,specificity=4 index=907 count=479,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1231,specificity=4 index=908 count=463,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a1232,specificity=4 index=909 count=463,[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X3;r6:3],N/A
a1233,specificity=4 index=910 count=462,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r7:3],N/A
a1234,specificity=4 index=911 count=453,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1235,specificity=4 index=912 count=443,[#6X3;r6:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1236,specificity=4 index=913 count=437,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a1237,specificity=4 index=914 count=433,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1238,specificity=4 index=915 count=431,[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],N/A
a1239,specificity=4 index=916 count=425,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1240,specificity=4 index=917 count=404,[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],N/A
a1241,specificity=4 index=918 count=403,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1242,specificity=4 index=919 count=403,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1243,specificity=4 index=920 count=402,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1244,specificity=4 index=921 count=399,[#6X3;r6:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1245,specificity=4 index=922 count=396,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1246,specificity=4 index=923 count=394,[#6X4;r6:1]~;@[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1247,specificity=4 index=924 count=391,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X3;r7:3],N/A
a1248,specificity=4 index=925 count=388,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1249,specificity=4 index=926 count=381,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a1250,specificity=4 index=927 count=380,[#6X3;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1251,specificity=4 index=928 count=365,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1252,specificity=4 index=929 count=363,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a1253,specificity=4 index=930 count=358,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#6X4;r8:3],N/A
a1254,specificity=4 index=931 count=357,[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],N/A
a1255,specificity=4 index=932 count=349,[#6X3;r5:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1256,specificity=4 index=933 count=346,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a1257,specificity=4 index=934 count=346,[#6X3;r6:1]~[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1258,specificity=4 index=935 count=342,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#7X3;r3:3],N/A
a1259,specificity=4 index=936 count=342,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r3:3],N/A
a1260,specificity=4 index=937 count=341,[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1261,specificity=4 index=938 count=341,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a1262,specificity=4 index=939 count=332,[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1263,specificity=4 index=940 count=329,[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a1264,specificity=4 index=941 count=328,[#6X3;r5:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1265,specificity=4 index=942 count=319,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X4;r6:3],N/A
a1266,specificity=4 index=943 count=316,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1267,specificity=4 index=944 count=315,[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],N/A
a1268,specificity=4 index=945 count=309,[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
