simple_id,param_id,smirks,equilibrium_value
b684,specificity=0 index=684 count=5,[#6X3;r3:1]~;@[#6X3;r5:2],N/A
b685,specificity=0 index=685 count=5,[#7X3;r3:1]~;@[#8X2;r3:2],N/A
b686,specificity=0 index=686 count=5,[#15X3;r5:1]~;@[#6X4;r5:2],N/A
b687,specificity=0 index=687 count=4,[#7X3;r7:1]~;@[#7X3;r7:2],N/A
b688,specificity=0 index=688 count=4,[#6X4;r6:1]~;@[#7X2;r7:2],N/A
b689,specificity=0 index=689 count=4,[#7X3;r4:1]~;@[#8X2;r4:2],N/A
b690,specificity=0 index=690 count=4,[#6X3;r5:1]~;@[#8X2;r7:2],N/A
b691,specificity=0 index=691 count=4,[#6X3;r8:1]~;@[#7X2;r8:2],N/A
b692,specificity=0 index=692 count=4,[#15X3;r5:1]~;@[#16X2;r5:2],N/A
b693,specificity=0 index=693 count=4,[#6X2;r7:1]~;@[#6X4;r7:2],N/A
b694,specificity=0 index=694 count=4,[#6X3;r4:1]~;@[#6X3;r5:2],N/A
b695,specificity=0 index=695 count=4,[#6X2;r8:1]~;@[#6X3;r6:2],N/A
b696,specificity=0 index=696 count=4,[#6X4;r4:1]~;@[#6X4;r8:2],N/A
b697,specificity=0 index=697 count=4,[#6X4;r4:1]~;@[#7X3;r6:2],N/A
b698,specificity=0 index=698 count=4,[#6X4;r3:1]~;@[#7X3;r7:2],N/A
b699,specificity=0 index=699 count=4,[#16X3;r4:1]~;@[#6X4;r4:2],N/A
b700,specificity=0 index=700 count=4,[#15X4;r4:1]~;@[#16X2;r4:2],N/A
b701,specificity=0 index=701 count=3,[#15X4;r7:1]~;@[#6X4;r7:2],N/A
b702,specificity=0 index=702 count=3,[#6X3;r6:1]~;@[#8X2;r8:2],N/A
b703,specificity=0 index=703 count=3,[#6X3;r8:1]~;@[#6X4;r6:2],N/A
b704,specificity=0 index=704 count=3,[#8X2;r4:1]~;@[#8X2;r4:2],N/A
b705,specificity=0 index=705 count=3,[#7X3;r3:1]~;@[#7X3;r3:2],N/A
b706,specificity=0 index=706 count=3,[#15X4;r6:1]~;@[#16X2;r6:2],N/A
b707,specificity=0 index=707 count=3,[#15X3;r7:1]~;@[#8X2;r7:2],N/A
b708,specificity=0 index=708 count=3,[#6X4;r6:1]~;@[#7X3;r4:2],N/A
b709,specificity=0 index=709 count=3,[#16X2;r4:1]~;@[#16X2;r4:2],N/A
b710,specificity=0 index=710 count=3,[#6X4;r4:1]~;@[#6X4;r7:2],N/A
b711,specificity=0 index=711 count=3,[#6X2;r8:1]~;@[#6X2;r8:2],N/A
b712,specificity=0 index=712 count=3,[#6X4;r5:1]~;@[#7X3;r3:2],N/A
b713,specificity=0 index=713 count=3,[#16X2;r5:1]~;@[#16X3;r5:2],N/A
b714,specificity=0 index=714 count=3,[#8X2;r8:1]~;@[#8X2;r8:2],N/A
b715,specificity=0 index=715 count=3,[#16X3;r6:1]~;@[#7X3;r6:2],N/A
b716,specificity=0 index=716 count=3,[#16X2;r8:1]~;@[#6X3;r8:2],N/A
b717,specificity=0 index=717 count=3,[#15X3;r8:1]~;@[#7X3;r8:2],N/A
b718,specificity=0 index=718 count=2,[#16X3;r7:1]~;@[#6X3;r7:2],N/A
b719,specificity=0 index=719 count=2,[#6X4;r3:1]~;@[#7X4;r3:2],N/A
b720,specificity=0 index=720 count=2,[#6X4;r8:1]~;@[#7X3;r5:2],N/A
b721,specificity=0 index=721 count=2,[#16X2;r8:1]~;@[#6X3;r6:2],N/A
b722,specificity=0 index=722 count=2,[#16X2;r6:1]~;@[#7X3;r6:2],N/A
b723,specificity=0 index=723 count=2,[#6X4;r8:1]~;@[#7X2;r8:2],N/A
b724,specificity=0 index=724 count=2,[#6X3;r5:1]~;@[#6X3;r8:2],N/A
b725,specificity=0 index=725 count=2,[#6X4;r8:1]~;@[#7X3;r6:2],N/A
b726,specificity=0 index=726 count=2,[#6X3;r6:1]~;@[#7X4;r7:2],N/A
b727,specificity=0 index=727 count=2,[#15X4;r5:1]~;@[#16X2;r5:2],N/A
b728,specificity=0 index=728 count=2,[#6X2;r7:1]~;@[#6X2;r7:2],N/A
b729,specificity=0 index=729 count=2,[#16X4;r7:1]~;@[#7X3;r5:2],N/A
b730,specificity=0 index=730 count=2,[#6X3;r3:1]~;@[#7X2;r3:2],N/A
b731,specificity=0 index=731 count=2,[#15X3;r7:1]~;@[#7X3;r7:2],N/A
b732,specificity=0 index=732 count=2,[#16X4;r4:1]~;@[#6X3;r4:2],N/A
b733,specificity=0 index=733 count=2,[#6X3;r4:1]~;@[#6X4;r7:2],N/A
b734,specificity=0 index=734 count=2,[#16X2;r3:1]~;@[#6X3;r3:2],N/A
b735,specificity=0 index=735 count=2,[#16X2;r5:1]~;@[#6X4;r3:2],N/A
b736,specificity=0 index=736 count=2,[#7X3;r8:1]~;@[#7X3;r8:2],N/A
b737,specificity=0 index=737 count=2,[#6X4;r3:1]~;@[#6X4;r8:2],N/A
b738,specificity=0 index=738 count=2,[#6X3;r8:1]~;@[#8X2;r8:2],N/A
b739,specificity=0 index=739 count=2,[#16X3;r6:1]~;@[#8X2;r6:2],N/A
b740,specificity=0 index=740 count=2,[#16X3;r7:1]~;@[#6X4;r7:2],N/A
b741,specificity=0 index=741 count=2,[#6X3;r4:1]~;@[#7X3;r7:2],N/A
b742,specificity=0 index=742 count=2,[#6X4;r6:1]~;@[#7X3;r8:2],N/A
b743,specificity=0 index=743 count=2,[#15X4;r7:1]~;@[#7X3;r7:2],N/A
b744,specificity=0 index=744 count=2,[#15X5;r5:1]~;@[#6X3;r5:2],N/A
b745,specificity=0 index=745 count=2,[#16X2;r6:1]~;@[#16X3;r6:2],N/A
b746,specificity=0 index=746 count=2,[#16X3;r6:1]~;@[#6X3;r5:2],N/A
b747,specificity=0 index=747 count=2,[#15X4;r7:1]~;@[#16X2;r7:2],N/A
b748,specificity=0 index=748 count=2,[#6X3;r4:1]~;@[#7X3;r6:2],N/A
b749,specificity=0 index=749 count=2,[#16X4;r6:1]~;@[#6X4;r5:2],N/A
b750,specificity=0 index=750 count=2,[#6X2;r6:1]~;@[#6X3;r6:2],N/A
b751,specificity=0 index=751 count=2,[#16X2;r6:1]~;@[#6X4;r3:2],N/A
b752,specificity=0 index=752 count=1,[#6X3;r7:1]~;@[#7X3;r4:2],N/A
b753,specificity=0 index=753 count=1,[#16X3;r5:1]~;@[#6X4;r4:2],N/A
b754,specificity=0 index=754 count=1,[#16X4;r6:1]~;@[#7X3;r5:2],N/A
b755,specificity=0 index=755 count=1,[#16X2;r5:1]~;@[#7X3;r4:2],N/A
b756,specificity=0 index=756 count=1,[#6X3;r3:1]~;@[#7X3;r3:2],N/A
b757,specificity=0 index=757 count=1,[#7X2;r8:1]~;@[#7X3;r8:2],N/A
b758,specificity=0 index=758 count=1,[#6X4;r6:1]~;@[#8X2;r8:2],N/A
b759,specificity=0 index=759 count=1,[#16X2;r7:1]~;@[#8X2;r7:2],N/A
b760,specificity=0 index=760 count=1,[#15X3;r7:1]~;@[#16X2;r7:2],N/A
b761,specificity=0 index=761 count=1,[#16X2;r5:1]~;@[#8X2;r5:2],N/A
b762,specificity=0 index=762 count=1,[#7X3;r4:1]~;@[#7X3;r4:2],N/A
b763,specificity=0 index=763 count=1,[#6X2;r8:1]~;@[#6X4;r8:2],N/A
b764,specificity=0 index=764 count=1,[#6X2;r8:1]~;@[#6X3;r8:2],N/A
b765,specificity=0 index=765 count=1,[#7X3;r5:1]~;@[#7X3;r7:2],N/A
b766,specificity=0 index=766 count=1,[#16X2;r7:1]~;@[#6X4;r5:2],N/A
b767,specificity=0 index=767 count=1,[#7X2;r4:1]~;@[#7X3;r4:2],N/A
b768,specificity=0 index=768 count=1,[#6X3;r4:1]~;@[#7X2;r4:2],N/A
b769,specificity=0 index=769 count=1,[#7X2;r8:1]~;@[#7X2;r8:2],N/A
b770,specificity=0 index=770 count=1,[#7X3;r6:1]~;@[#8X2;r7:2],N/A
b771,specificity=0 index=771 count=1,[#16X3;r6:1]~;@[#6X4;r4:2],N/A
b772,specificity=0 index=772 count=1,[#6X3;r3:1]~;@[#7X2;r6:2],N/A
b773,specificity=0 index=773 count=1,[#6X4;r7:1]~;@[#7X3;r3:2],N/A
b774,specificity=0 index=774 count=1,[#6X3;r7:1]~;@[#6X4;r3:2],N/A
b775,specificity=0 index=775 count=1,[#6X3;r4:1]~;@[#8X2;r5:2],N/A
b776,specificity=0 index=776 count=1,[#6X3;r4:1]~;@[#6X4;r6:2],N/A
b777,specificity=0 index=777 count=1,[#16X2;r8:1]~;@[#6X4;r6:2],N/A
b778,specificity=0 index=778 count=1,[#16X2;r8:1]~;@[#16X2;r8:2],N/A
b779,specificity=0 index=779 count=1,[#15X4;r6:1]~;@[#7X3;r5:2],N/A
b780,specificity=0 index=780 count=1,[#7X3;r5:1]~;@[#7X4;r5:2],N/A
b781,specificity=0 index=781 count=1,[#16X3;r5:1]~;@[#6X4;r6:2],N/A
b782,specificity=0 index=782 count=1,[#16X4;r7:1]~;@[#7X2;r7:2],N/A
b783,specificity=0 index=783 count=1,[#8X2;r7:1]~;@[#8X2;r7:2],N/A
b784,specificity=0 index=784 count=1,[#6X4;r3:1]~;@[#7X3;r4:2],N/A
b785,specificity=0 index=785 count=1,[#6X3;r4:1]~;@[#6X4;r5:2],N/A
b786,specificity=0 index=786 count=1,[#7X2;r7:1]~;@[#7X3;r5:2],N/A
b787,specificity=0 index=787 count=1,[#16X2;r5:1]~;@[#16X4;r5:2],N/A
b788,specificity=0 index=788 count=1,[#7X2;r7:1]~;@[#7X3;r6:2],N/A
b789,specificity=0 index=789 count=1,[#15X4;r6:1]~;@[#6X3;r5:2],N/A
b790,specificity=0 index=790 count=1,[#6X3;r5:1]~;@[#7X3;r8:2],N/A
b791,specificity=0 index=791 count=1,[#16X4;r4:1]~;@[#7X3;r4:2],N/A
b792,specificity=0 index=792 count=1,[#16X4;r5:1]~;@[#7X3;r3:2],N/A
b793,specificity=0 index=793 count=1,[#16X4;r6:1]~;@[#7X2;r7:2],N/A
b794,specificity=0 index=794 count=1,[#16X2;r7:1]~;@[#7X3;r7:2],N/A
b795,specificity=0 index=795 count=1,[#7X3;r6:1]~;@[#7X3;r7:2],N/A
b796,specificity=0 index=796 count=1,[#6X3;r8:1]~;@[#6X4;r5:2],N/A
b797,specificity=0 index=797 count=1,[#16X2;r6:1]~;@[#7X3;r5:2],N/A
b798,specificity=0 index=798 count=1,[#16X2;r7:1]~;@[#7X3;r5:2],N/A
